6.190000000000000000e+02
6.600000000000000000e+02
7.870000000000000000e+02
5.280000000000000000e+02
6.450000000000000000e+02
4.760000000000000000e+02
6.690000000000000000e+02
5.330000000000000000e+02
7.920000000000000000e+02
6.650000000000000000e+02
6.590000000000000000e+02
5.980000000000000000e+02
5.320000000000000000e+02
5.710000000000000000e+02
5.850000000000000000e+02
6.990000000000000000e+02
4.230000000000000000e+02
4.920000000000000000e+02
8.460000000000000000e+02
5.870000000000000000e+02
5.730000000000000000e+02
6.460000000000000000e+02
5.400000000000000000e+02
5.590000000000000000e+02
8.170000000000000000e+02
6.170000000000000000e+02
7.290000000000000000e+02
7.420000000000000000e+02
5.620000000000000000e+02
8.620000000000000000e+02
7.330000000000000000e+02
6.450000000000000000e+02
8.080000000000000000e+02
7.780000000000000000e+02
8.400000000000000000e+02
6.240000000000000000e+02
6.650000000000000000e+02
4.280000000000000000e+02
5.710000000000000000e+02
1.042000000000000000e+03
8.190000000000000000e+02
5.340000000000000000e+02
8.480000000000000000e+02
4.300000000000000000e+02
8.550000000000000000e+02
4.520000000000000000e+02
5.660000000000000000e+02
7.820000000000000000e+02
7.470000000000000000e+02
