1.913000000000000000e+03
3.876000000000000000e+03
3.477000000000000000e+03
3.077000000000000000e+03
2.803000000000000000e+03
3.194000000000000000e+03
3.023000000000000000e+03
2.845000000000000000e+03
3.019000000000000000e+03
3.754000000000000000e+03
3.142000000000000000e+03
2.481000000000000000e+03
3.175000000000000000e+03
3.352000000000000000e+03
3.994000000000000000e+03
3.210000000000000000e+03
3.098000000000000000e+03
3.980000000000000000e+03
2.938000000000000000e+03
3.970000000000000000e+02
2.551000000000000000e+03
2.470000000000000000e+03
3.625000000000000000e+03
3.615000000000000000e+03
2.850000000000000000e+03
2.605000000000000000e+03
3.374000000000000000e+03
2.083000000000000000e+03
3.012000000000000000e+03
2.787000000000000000e+03
3.281000000000000000e+03
3.793000000000000000e+03
2.130000000000000000e+03
3.688000000000000000e+03
3.182000000000000000e+03
3.136000000000000000e+03
1.605000000000000000e+03
3.505000000000000000e+03
3.347000000000000000e+03
3.540000000000000000e+03
3.015000000000000000e+03
1.661000000000000000e+03
2.960000000000000000e+03
2.945000000000000000e+03
3.544000000000000000e+03
3.044000000000000000e+03
3.416000000000000000e+03
3.900000000000000000e+02
3.742000000000000000e+03
3.966000000000000000e+03
